"","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils"
"56",-0.454366209733953,-0.414150004162001,-0.307727728839921,1.67475980863504,1.88368306931436,1.71480557131448,0.973605253824445,1.96828676526335,1.22651704338653,0.305148282216184,0.128459449529379,-0.0598218188366669,-0.409016721660964,-0.322015657934155,-0.485015483726424,-0.445909271074416,-0.447593257734298,-0.477439181192271,-0.330881593328507,-0.389681174421811,-0.371068597404364,-0.468699510848502
"57",-0.421851629526625,-0.401786889722485,-0.287194307880061,-0.620321095629145,-0.352326151982291,-0.439247864093616,-0.289154538156242,-0.412711714207429,-0.370932558537404,-0.560991362897357,-0.478705766448983,-0.443898353721512,0.0341222965492973,-0.291468684956812,-0.0190213144043179,-0.330011754937287,-0.408241137405913,-0.440440148673764,-0.278374275072445,-0.351356058586176,3.49967776878232,-0.282258888494795
"58",-0.371961214376468,-0.378402134701876,-0.291270299812959,-0.651561115975702,-0.450832082977533,-0.496299942782077,-0.391457019800433,-0.43836807569735,-0.388575828675168,-0.609274015390539,-0.525301936224599,-0.459082859676305,-0.405161442403218,-0.282724877618052,-0.435359465424975,-0.38554633995072,4.20531336518941,0.319259368226335,-0.294859817794139,0.0828741768399129,-0.37202927682263,-0.4495540687086
"59",-0.403890192874631,-0.340605778174913,1.3069983739422,-0.587376865707704,-0.386905774050766,-0.470234950846751,-0.257115659751233,-0.168828673093189,-0.280920980846326,-0.611353439225609,-0.279171670086952,-0.344391472619249,-0.368926004486911,-0.316208174705375,1.10945340877204,-0.257649235204392,-0.441179027451497,0.204494700245197,-0.169148812412262,-0.162737449221816,-0.358201389665335,-0.431364049831148
"60",-0.250365541026611,-0.411670577567478,-0.267232336426891,-0.657881184793743,-0.458815970923331,-0.473910434010459,-0.412136301776607,-0.45361341597823,-0.441533302557114,-0.604965771351891,-0.515095510738427,-0.455472893640225,-0.37899578870307,-0.29968704761258,-0.478351055187771,-0.412689377908535,4.19862158366451,-0.00581207102120302,-0.312208947163087,-0.366408697621586,-0.401660633401737,-0.438985153697698
"61",2.14368157813101,2.07899261308047,-0.205925720083132,0.525223649627303,0.322101963441922,0.706398394761896,-0.127867565490394,0.453778038184312,0.751110047932703,-0.251727168197824,-0.153834505967107,-0.236285491424174,0.721940045984727,-0.0164409996532768,-0.443232783662893,0.257293261625161,-0.341320220642713,-0.468859463109412,-0.175562875337239,-0.206948120173405,0.0291090434701532,0.0587197534892293
"62",-0.427891356326557,-0.395888418148009,-0.287484295207098,1.0608138757578,2.04917022836505,1.69131657452795,0.943260474928769,1.82331429846846,1.33623119074728,0.639640006597535,0.0263549243324221,0.112242115662191,-0.397944967178133,-0.31089147143762,-0.476469386317849,-0.431205094618463,-0.430588151342808,-0.455100029190511,-0.0594037515769428,-0.210510620943952,-0.2725363990516,-0.434862932231003
"63",1.39079422570182,1.25609015525946,-0.283995282594857,-0.578948170017082,-0.391265184112372,-0.516321313836726,-0.258870455871753,-0.304352799290277,-0.405676960060918,-0.438571450285039,-0.240556069068192,-0.0910928070524548,0.198424086352311,0.08830813582594,1.12390111529391,0.608939927065165,0.0216931763161667,0.0865106626865449,-0.262559504706268,-0.258499792912882,-0.304953274279302,-0.452235839962786
"64",1.91634483741248,1.68692667248387,0.202974583970997,-0.558832310349318,-0.416540373938435,-0.482831213158221,-0.393988977766133,-0.348317501290932,-0.348899191891646,-0.617480063041076,-0.515731376678517,-0.451129113820395,-0.384949554134264,-0.308791982130841,-0.4739955184703,-0.433539921756431,-0.419842132989147,-0.450272199645834,-0.325077476628671,-0.373171515910436,-0.307015586302498,-0.455575473066517
"65",-0.517427999045637,-0.481938131007389,-0.310246691236164,-0.473819128909885,-0.276076026527065,-0.51927282135838,-0.414214891480083,-0.454235072289224,-0.447416579744192,-0.417297604773544,-0.523890382974366,-0.468141166767751,1.78142631378534,0.0688638814137468,-0.274089390116126,3.07397344941398,0.498191798596768,-0.483754708887723,0.0455448473823941,-0.111202531506874,-0.417765582072296,0.592846064508046
"66",-0.261832898741585,-0.3055092741389,-0.245798164126702,-0.616973161123971,-0.429138465860301,-0.474241301652905,-0.37947221938186,-0.419416137375622,-0.32701161492123,-0.602068645029063,-0.51516438849244,-0.450143604062817,-0.349940953300931,-0.286700701248814,-0.4670595017156,-0.405180314111826,3.84931697955836,-0.218656371463868,-0.314947964543342,-0.363741079488811,-0.367369224937278,-0.427989909831795
"67",-0.517977684960442,-0.483088733600246,-0.311089708329745,-0.669132187434333,-0.46094022155737,-0.525117643407964,-0.42336544223311,-0.45433921639064,-0.438707466896231,-0.619255216445363,-0.526177222013115,-0.469694204135061,0.0924974195594993,0.672124484682645,0.0849130031833174,-0.331505965439571,-0.129927023501366,-0.189916139635727,-0.218473823904513,-0.0768709625000949,-0.399081828474202,1.89405670622295
